cnae,descricao,secao_id,secao,divisao_id,classe_id,anexo_base,anexo_just,fator_r,aliquota_inicial,contabilizei_atende,contabilizei_just
2722802,RECONDICIONAMENTO DE BATERIAS E ACUMULADORES PARA VEÍCULOS AUTOMOTORES,C,Indústrias De Transformação,27,27228,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3250704,"FABRICAÇÃO DE APARELHOS E UTENSÍLIOS PARA CORREÇÃO DE DEFEITOS FÍSICOS E APARELHOS ORTOPÉDICOS EM GERAL, EXCETO SOB ENCOMENDA",C,Indústrias De Transformação,32,32507,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2631100,"FABRICAÇÃO DE EQUIPAMENTOS TRANSMISSORES DE COMUNICAÇÃO, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,26,26311,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2632900,"FABRICAÇÃO DE APARELHOS TELEFÔNICOS E DE OUTROS EQUIPAMENTOS DE COMUNICAÇÃO, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,26,26329,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2680900,"FABRICAÇÃO DE MÍDIAS VIRGENS, MAGNÉTICAS E ÓPTICAS",C,Indústrias De Transformação,26,26809,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3299005,FABRICAÇÃO DE AVIAMENTOS PARA COSTURA,C,Indústrias De Transformação,32,32990,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2640000,"FABRICAÇÃO DE APARELHOS DE RECEPÇÃO, REPRODUÇÃO, GRAVAÇÃO E AMPLIFICAÇÃO DE ÁUDIO E VÍDEO",C,Indústrias De Transformação,26,26400,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2710401,"FABRICAÇÃO DE GERADORES DE CORRENTE CONTÍNUA E ALTERNADA, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,27,27104,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2815101,FABRICAÇÃO DE ROLAMENTOS PARA FINS INDUSTRIAIS,C,Indústrias De Transformação,28,28151,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2651500,"FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS DE MEDIDA, TESTE E CONTROLE",C,Indústrias De Transformação,26,26515,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2652300,FABRICAÇÃO DE CRONÔMETROS E RELÓGIOS,C,Indústrias De Transformação,26,26523,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2731700,FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS PARA DISTRIBUIÇÃO E CONTROLE DE ENERGIA ELÉTRICA,C,Indústrias De Transformação,27,27317,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3314703,MANUTENÇÃO E REPARAÇÃO DE VÁLVULAS INDUSTRIAIS,C,Indústrias De Transformação,33,33147,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2660400,FABRICAÇÃO DE APARELHOS ELETROMÉDICOS E ELETROTERAPÊUTICOS E EQUIPAMENTOS DE IRRADIAÇÃO,C,Indústrias De Transformação,26,26604,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2670101,"FABRICAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS ÓPTICOS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,26,26701,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2814301,"FABRICAÇÃO DE COMPRESSORES PARA USO INDUSTRIAL, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28143,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2710402,"FABRICAÇÃO DE TRANSFORMADORES, INDUTORES, CONVERSORES, SINCRONIZADORES E SEMELHANTES, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,27,27104,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2710403,"FABRICAÇÃO DE MOTORES ELÉTRICOS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,27,27104,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2721000,"FABRICAÇÃO DE PILHAS, BATERIAS E ACUMULADORES ELÉTRICOS, EXCETO PARA VEÍCULOS AUTOMOTORES",C,Indústrias De Transformação,27,27210,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2722801,FABRICAÇÃO DE BATERIAS E ACUMULADORES PARA VEÍCULOS AUTOMOTORES,C,Indústrias De Transformação,27,27228,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2732500,FABRICAÇÃO DE MATERIAL ELÉTRICO PARA INSTALAÇÕES EM CIRCUITO DE CONSUMO,C,Indústrias De Transformação,27,27325,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2733300,"FABRICAÇÃO DE FIOS, CABOS E CONDUTORES ELÉTRICOS ISOLADOS",C,Indústrias De Transformação,27,27333,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2740601,FABRICAÇÃO DE LÂMPADAS,C,Indústrias De Transformação,27,27406,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2740602,FABRICAÇÃO DE LUMINÁRIAS E OUTROS EQUIPAMENTOS DE ILUMINAÇÃO,C,Indústrias De Transformação,27,27406,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3299006,"FABRICAÇÃO DE VELAS, INCLUSIVE DECORATIVAS",C,Indústrias De Transformação,32,32990,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2751100,"FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,27,27511,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2759701,"FABRICAÇÃO DE APARELHOS ELÉTRICOS DE USO PESSOAL, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,27,27597,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2814302,"FABRICAÇÃO DE COMPRESSORES PARA USO NÃO INDUSTRIAL, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28143,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2759799,"FABRICAÇÃO DE OUTROS APARELHOS ELETRODOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,27,27597,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2790201,"FABRICAÇÃO DE ELETRODOS, CONTATOS E OUTROS ARTIGOS DE CARVÃO E GRAFITA PARA USO ELÉTRICO, ELETROÍMÃS E ISOLADORES",C,Indústrias De Transformação,27,27902,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2790202,FABRICAÇÃO DE EQUIPAMENTOS PARA SINALIZAÇÃO E ALARME,C,Indústrias De Transformação,27,27902,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2790299,FABRICAÇÃO DE OUTROS EQUIPAMENTOS E APARELHOS ELÉTRICOS NÃO ESPECIFICADOS ANTERIORMENTE,C,Indústrias De Transformação,27,27902,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2811900,"FABRICAÇÃO DE MOTORES E TURBINAS, PEÇAS E ACESSÓRIOS, EXCETO PARA AVIÕES E VEÍCULOS RODOVIÁRIOS",C,Indústrias De Transformação,28,28119,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2812700,"FABRICAÇÃO DE EQUIPAMENTOS HIDRÁULICOS E PNEUMÁTICOS, PEÇAS E ACESSÓRIOS, EXCETO VÁLVULAS",C,Indústrias De Transformação,28,28127,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2832100,"FABRICAÇÃO DE EQUIPAMENTOS PARA IRRIGAÇÃO AGRÍCOLA, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28321,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2813500,"FABRICAÇÃO DE VÁLVULAS, REGISTROS E DISPOSITIVOS SEMELHANTES, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28135,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2815102,"FABRICAÇÃO DE EQUIPAMENTOS DE TRANSMISSÃO PARA FINS INDUSTRIAIS, EXCETO ROLAMENTOS",C,Indústrias De Transformação,28,28151,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2824102,FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS DE AR CONDICIONADO PARA USO NÃO INDUSTRIAL,C,Indústrias De Transformação,28,28241,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3102100,FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE METAL,C,Indústrias De Transformação,31,31021,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2821601,"FABRICAÇÃO DE FORNOS INDUSTRIAIS, APARELHOS E EQUIPAMENTOS NÃO ELÉTRICOS PARA INSTALAÇÕES TÉRMICAS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28216,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2821602,"FABRICAÇÃO DE ESTUFAS E FORNOS ELÉTRICOS PARA FINS INDUSTRIAIS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28216,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2822401,"FABRICAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE PESSOAS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28224,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2941700,FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA MOTOR DE VEÍCULOS AUTOMOTORES,C,Indústrias De Transformação,29,29417,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2942500,FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA OS SISTEMAS DE MARCHA E TRANSMISSÃO DE VEÍCULOS AUTOMOTORES,C,Indústrias De Transformação,29,29425,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2822402,"FABRICAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28224,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3317102,MANUTENÇÃO E REPARAÇÃO DE EMBARCAÇÕES PARA ESPORTE E LAZER,C,Indústrias De Transformação,33,33171,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4732600,COMÉRCIO VAREJISTA DE LUBRIFICANTES,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47326,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
2823200,"FABRICAÇÃO DE MÁQUINAS E APARELHOS DE REFRIGERAÇÃO E VENTILAÇÃO PARA USO INDUSTRIAL E COMERCIAL, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28232,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2824101,FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS DE AR CONDICIONADO PARA USO INDUSTRIAL,C,Indústrias De Transformação,28,28241,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2950600,RECONDICIONAMENTO E RECUPERAÇÃO DE MOTORES PARA VEÍCULOS AUTOMOTORES,C,Indústrias De Transformação,29,29506,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2825900,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA SANEAMENTO BÁSICO E AMBIENTAL, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28259,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2829101,"FABRICAÇÃO DE MÁQUINAS DE ESCREVER, CALCULAR E OUTROS EQUIPAMENTOS NÃO ELETRÔNICOS PARA ESCRITÓRIO, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28291,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2829199,"FABRICAÇÃO DE OUTRAS MÁQUINAS E EQUIPAMENTOS DE USO GERAL NÃO ESPECIFICADOS ANTERIORMENTE, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28291,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2831300,"FABRICAÇÃO DE TRATORES AGRÍCOLAS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28313,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2943300,FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE FREIOS DE VEÍCULOS AUTOMOTORES,C,Indústrias De Transformação,29,29433,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2854200,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA TERRAPLENAGEM, PAVIMENTAÇÃO E CONSTRUÇÃO, PEÇAS E ACESSÓRIOS, EXCETO TRATORES",C,Indústrias De Transformação,28,28542,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4724500,COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47245,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
2833000,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A AGRICULTURA E PECUÁRIA, PEÇAS E ACESSÓRIOS, EXCETO PARA IRRIGAÇÃO",C,Indústrias De Transformação,28,28330,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2840200,"FABRICAÇÃO DE MÁQUINAS FERRAMENTA, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28402,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3250702,"FABRICAÇÃO DE MOBILIÁRIO PARA USO MÉDICO, CIRÚRGICO, ODONTOLÓGICO E DE LABORATÓRIO",C,Indústrias De Transformação,32,32507,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2851800,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A PROSPECÇÃO E EXTRAÇÃO DE PETRÓLEO, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28518,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2852600,"FABRICAÇÃO DE OUTRAS MÁQUINAS E EQUIPAMENTOS PARA USO NA EXTRAÇÃO MINERAL, PEÇAS E ACESSÓRIOS, EXCETO NA EXTRAÇÃO DE PETRÓLEO",C,Indústrias De Transformação,28,28526,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2853400,"FABRICAÇÃO DE TRATORES, PEÇAS E ACESSÓRIOS, EXCETO AGRÍCOLAS",C,Indústrias De Transformação,28,28534,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2944100,FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE DIREÇÃO E SUSPENSÃO DE VEÍCULOS AUTOMOTORES,C,Indústrias De Transformação,29,29441,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2861500,"FABRICAÇÃO DE MÁQUINAS PARA A INDÚSTRIA METALÚRGICA, PEÇAS E ACESSÓRIOS, EXCETO MÁQUINAS FERRAMENTA",C,Indústrias De Transformação,28,28615,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3101200,FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA,C,Indústrias De Transformação,31,31012,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3314704,MANUTENÇÃO E REPARAÇÃO DE COMPRESSORES,C,Indústrias De Transformação,33,33147,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2862300,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE ALIMENTOS, BEBIDAS E FUMO, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28623,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2863100,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A INDÚSTRIA TÊXTIL, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28631,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2864000,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DO VESTUÁRIO, DO COURO E DE CALÇADOS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28640,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3042300,"FABRICAÇÃO DE TURBINAS, MOTORES E OUTROS COMPONENTES E PEÇAS PARA AERONAVES",C,Indústrias De Transformação,30,30423,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
3314715,"MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO NA EXTRAÇÃO MINERAL, EXCETO NA EXTRAÇÃO DE PETRÓLEO",C,Indústrias De Transformação,33,33147,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2865800,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE CELULOSE, PAPEL E PAPELÃO E ARTEFATOS, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28658,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
2866600,"FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A INDÚSTRIA DO PLÁSTICO, PEÇAS E ACESSÓRIOS",C,Indústrias De Transformação,28,28666,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
